plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 29 Column 9,Sorghum bicolor,PI563295,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_length,3D scanner to leaf length and width,163.058,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 9,Sorghum bicolor,PI646251,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,46.114,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 9,Sorghum bicolor,PI646251,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_length,3D scanner to leaf length and width,58.533,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 9,Sorghum bicolor,PI646251,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,143.26,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 9,Sorghum bicolor,PI329403,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-12,leaf_length,3D scanner to leaf length and width,165.352,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 9,Sorghum bicolor,PI329403,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,60.246,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 9,Sorghum bicolor,PI329403,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,88.998,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 9,Sorghum bicolor,PI329403,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,75.957,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 9,Sorghum bicolor,PI521152,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,62.58,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 9,Sorghum bicolor,PI521152,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,108.313,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 36 Column 9,Sorghum bicolor,PI521152,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,178.616,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 9,Sorghum bicolor,PI563329,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_length,3D scanner to leaf length and width,38.018,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 9,Sorghum bicolor,PI563329,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_length,3D scanner to leaf length and width,110.07,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 9,Sorghum bicolor,PI563329,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,121.406,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 9,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_length,3D scanner to leaf length and width,44.952,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 9,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,70.112,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 9,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,63.233,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 9,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-10,leaf_length,3D scanner to leaf length and width,110.649,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 9,Sorghum bicolor,PI585961,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_length,3D scanner to leaf length and width,50.549,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 9,Sorghum bicolor,PI585961,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,81.991,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 9,Sorghum bicolor,PI585961,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_length,3D scanner to leaf length and width,187.586,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 9,Sorghum bicolor,PI562994,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,48.028,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 9,Sorghum bicolor,PI562994,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,73.342,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 9,Sorghum bicolor,PI562994,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,81.62,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 9,Sorghum bicolor,PI562994,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,65.812,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 10,Sorghum bicolor,PI156217,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,48.819,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 10,Sorghum bicolor,PI156217,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_length,3D scanner to leaf length and width,55.724,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 10,Sorghum bicolor,PI540518,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,33.525,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_length,3D scanner to leaf length and width,28.603,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_length,3D scanner to leaf length and width,37.072,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,73.037,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_length,3D scanner to leaf length and width,62.262,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,101.972,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_length,3D scanner to leaf length and width,154.07,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,34.957,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,73.808,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_length,3D scanner to leaf length and width,93.844,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,96.741,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_length,3D scanner to leaf length and width,141.615,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 5 Column 10,Sorghum bicolor,PI329256,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,94.436,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 10,Sorghum bicolor,PI329319,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_length,3D scanner to leaf length and width,151.963,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 10,Sorghum bicolor,PI561840,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,82.895,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 10,Sorghum bicolor,PI569465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,58.018,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 10,Sorghum bicolor,PI569465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,79.214,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 10,Sorghum bicolor,PI569465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-17,leaf_length,3D scanner to leaf length and width,106.83,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 10,Sorghum bicolor,PI569465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,120.709,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 10,Sorghum bicolor,PI569465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_length,3D scanner to leaf length and width,115.593,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 10,Sorghum bicolor,PI646266,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,46.025,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 10,Sorghum bicolor,PI646266,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,50.461,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 10,Sorghum bicolor,PI646266,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,72.682,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 10,Sorghum bicolor,PI646266,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,83.109,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 10,Sorghum bicolor,PI550604,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,44.211,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 10,Sorghum bicolor,PI550604,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,31.505,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 10,Sorghum bicolor,PI550604,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,55.719,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 10,Sorghum bicolor,PI550604,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_length,3D scanner to leaf length and width,114.434,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 10,Sorghum bicolor,PI550604,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_length,3D scanner to leaf length and width,167.309,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 10,Sorghum bicolor,PI154846,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,33.43,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 10,Sorghum bicolor,PI154846,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,61.576,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 10,Sorghum bicolor,PI154846,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_length,3D scanner to leaf length and width,71.667,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 10,Sorghum bicolor,PI154846,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,75.524,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 10,Sorghum bicolor,PI154846,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-17,leaf_length,3D scanner to leaf length and width,126.215,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 10,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_length,3D scanner to leaf length and width,37.994,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 10,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,42.319,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 10,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,63.278,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 10,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,64.778,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 24 Column 10,Sorghum bicolor,PI570106,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,52.399,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 10,Sorghum bicolor,PI92270,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,44.967,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 10,Sorghum bicolor,PI92270,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,80.579,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 10,Sorghum bicolor,PI92270,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_length,3D scanner to leaf length and width,58.006,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 10,Sorghum bicolor,PI92270,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,111.681,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 10,Sorghum bicolor,PI92270,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_length,3D scanner to leaf length and width,191.61,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 10,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,41.243,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 10,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_length,3D scanner to leaf length and width,160.315,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 10,Sorghum bicolor,PI570047,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_length,3D scanner to leaf length and width,25.77,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 10,Sorghum bicolor,PI570047,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,43.338,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 10,Sorghum bicolor,PI569425,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_length,3D scanner to leaf length and width,21.299,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 10,Sorghum bicolor,PI569425,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,29.242,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 10,Sorghum bicolor,PI569425,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,58.553,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 10,Sorghum bicolor,PI642998,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,61.772,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 10,Sorghum bicolor,PI570110,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,154.267,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 44 Column 10,Sorghum bicolor,PI329699,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-20,leaf_length,3D scanner to leaf length and width,201.1,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 10,Sorghum bicolor,PI562997,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,39.662,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 10,Sorghum bicolor,PI562997,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,68.221,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 10,Sorghum bicolor,PI562997,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,93.141,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 10,Sorghum bicolor,PI562997,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-10,leaf_length,3D scanner to leaf length and width,113.236,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 10,Sorghum bicolor,PI562997,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,170.519,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 10,Sorghum bicolor,PI535792,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,50.924,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 10,Sorghum bicolor,PI535792,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_length,3D scanner to leaf length and width,198.304,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 10,Sorghum bicolor,PI330169,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,73.571,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 10,Sorghum bicolor,PI330169,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-10,leaf_length,3D scanner to leaf length and width,111.374,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 10,Sorghum bicolor,PI330169,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_length,3D scanner to leaf length and width,202.967,0,Zeyu Zhang,Season 4,sensor
