plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 17 Column 2,Sorghum bicolor,PI329541,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,7.298,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 2,Sorghum bicolor,PI329541,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_width,3D scanner to leaf length and width,11.024,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 2,Sorghum bicolor,PI329541,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_width,3D scanner to leaf length and width,26.019,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 2,Sorghum bicolor,PI524475,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,4.011,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 2,Sorghum bicolor,PI570373,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,2.505,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 2,Sorghum bicolor,PI570373,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,5.994,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 2,Sorghum bicolor,PI641807,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,7.171,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 2,Sorghum bicolor,PI181080,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_width,3D scanner to leaf length and width,3.956,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 2,Sorghum bicolor,PI181080,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_width,3D scanner to leaf length and width,6.906,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 33 Column 2,Sorghum bicolor,PI181080,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.272,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 2,Sorghum bicolor,PI329570,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_width,3D scanner to leaf length and width,7.499,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 2,Sorghum bicolor,PI329570,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-12,leaf_width,3D scanner to leaf length and width,14.082,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 2,Sorghum bicolor,PI329570,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-14,leaf_width,3D scanner to leaf length and width,18.723,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 2,Sorghum bicolor,PI329570,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,19.98,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 2,Sorghum bicolor,PI562985,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,5.439,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 2,Sorghum bicolor,PI562985,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,6.514,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 2,Sorghum bicolor,PI562985,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,26.714,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 2,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,10.228,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 2,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-10,leaf_width,3D scanner to leaf length and width,19.051,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 2,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,34.946,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 40 Column 2,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,38.569,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 42 Column 2,Sorghum bicolor,PI257600,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-10,leaf_width,3D scanner to leaf length and width,17.862,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 3,Sorghum bicolor,PI526905,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,24.675,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 3,Sorghum bicolor,PI526905,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,28.521,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 3,Sorghum bicolor,PI569423,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,6.219,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 3,Sorghum bicolor,PI569423,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,9.688,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 3,Sorghum bicolor,PI569423,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,6.013,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 3,Sorghum bicolor,PI655978,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,7.228,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 3,Sorghum bicolor,PI655978,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_width,3D scanner to leaf length and width,21.195,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 12 Column 3,Sorghum bicolor,PI253986,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,33,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 3,Sorghum bicolor,PI570114,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,20.734,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 3,Sorghum bicolor,PI329702,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,5.036,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 3,Sorghum bicolor,PI329702,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,5.207,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 3,Sorghum bicolor,PI153877,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,32.871,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 3,Sorghum bicolor,PI656026,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,8.634,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 3,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,6.025,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 3,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,8.51,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 3,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_width,3D scanner to leaf length and width,8.903,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 3,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,6.549,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 3,Sorghum bicolor,PI585467,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-12,leaf_width,3D scanner to leaf length and width,16.391,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 3,Sorghum bicolor,PI641892,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.317,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 3,Sorghum bicolor,PI641892,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,7.163,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 4,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_width,3D scanner to leaf length and width,3.745,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 3,Sorghum bicolor,PI92270,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,27.584,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 3,Sorghum bicolor,PI152923,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,4.678,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 3,Sorghum bicolor,PI152923,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,4.134,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 3,Sorghum bicolor,PI152923,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_width,3D scanner to leaf length and width,8.218,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 3,Sorghum bicolor,PI152923,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.668,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 35 Column 3,Sorghum bicolor,PI152923,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,22.682,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 3,Sorghum bicolor,PI570431,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,6.403,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 3,Sorghum bicolor,PI570431,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,7.575,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 3,Sorghum bicolor,PI570431,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,8.895,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 3,Sorghum bicolor,PI570431,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,34.929,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 4,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_width,3D scanner to leaf length and width,22.292,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 3,Sorghum bicolor,PI35038,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.813,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 3,Sorghum bicolor,PI35038,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-10,leaf_width,3D scanner to leaf length and width,12.96,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 4,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,20.694,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-27,leaf_width,3D scanner to leaf length and width,3.974,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_width,3D scanner to leaf length and width,5.268,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,5.368,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,5.649,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_width,3D scanner to leaf length and width,8.196,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,9.789,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-14,leaf_width,3D scanner to leaf length and width,21.802,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 3,Sorghum bicolor,PI455307,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,26.466,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 3,Sorghum bicolor,PI570373,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,16.628,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 3,Sorghum bicolor,PI570373,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-23,leaf_width,3D scanner to leaf length and width,23.547,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 45 Column 4,Sorghum bicolor,PI570254,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-23,leaf_width,3D scanner to leaf length and width,25.286,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 3,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_width,3D scanner to leaf length and width,8.64,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 3,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,5.763,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 3,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,7.501,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 52 Column 3,Sorghum bicolor,PI562991,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-23,leaf_width,3D scanner to leaf length and width,29.285,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 4,Sorghum bicolor,PI641829,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,35.54,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 4,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,16.988,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 4,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,29.932,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 4,Sorghum bicolor,PI337689,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,9.194,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 25 Column 4,Sorghum bicolor,PI337689,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,21.727,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 4,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,7.278,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 4,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,26.137,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 4,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.455,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 2 Column 4,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_width,3D scanner to leaf length and width,6.736,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 4,Sorghum bicolor,PI330169,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,20.802,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 4,Sorghum bicolor,PI329584,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,5.6,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 4,Sorghum bicolor,PI329584,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_width,3D scanner to leaf length and width,8.163,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 4,Sorghum bicolor,PI521152,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.673,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 9 Column 4,Sorghum bicolor,PI521152,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_width,3D scanner to leaf length and width,18.889,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 4,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_width,3D scanner to leaf length and width,4.465,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 4,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_width,3D scanner to leaf length and width,5.148,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 4,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_width,3D scanner to leaf length and width,5.18,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 4,Sorghum bicolor,PI180348,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-19,leaf_width,3D scanner to leaf length and width,24.386,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 4,Sorghum bicolor,PI562970,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-29,leaf_width,3D scanner to leaf length and width,4.71,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 4,Sorghum bicolor,PI562970,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_width,3D scanner to leaf length and width,5.888,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 4,Sorghum bicolor,PI562970,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,24.509,0,Zeyu Zhang,Season 4,sensor
